user_id,prolific_id_email,age,gender,first_lang,other_langs,login_time,question_number,source_language,target_language,source_text,source_text_to_be_translated,correct_translation,wrong_mcq_translation,user_free_translation,user_free_translation_time_taken,user_mcq_translation,user_mcq_translation_time_taken,clean_response,is_correct
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,48,UK,RU,"Однак, цю проблему дуже важко вирішити, і пройде багато років, перш ніж ми станемо свідками будівництва придатних термоядерних реакторів.",перш ніж,прежде чем,прежде нежели,,5,прежде чем,5,,0
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,49,CS,RU,Konec konců tam skutečně byl a ne jednou.,ne jednou,не раз,ne jednou,,4,не одну,5,,0
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,50,CS,RU,Který konkrétně? To je přece úplně jedno.,úplně jedno,все равно,úplně jedno,,4,вполне одно,4,,0
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,51,CS,RU,"Tam, kde jsem před okamžikem stál, zasvištělo ostří ostroplochého meče.",před okamžikem,только что,před okamžikem,,2,перед мгновением,4,,0
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,52,CS,RU,"V tom okamžiku jsem pocítil, jak praská naše podlaha.",v tom okamžiku,тут же,в том мгновении,,3,в том мгновении,7,,0
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,53,CS,RU,"Až dosud jsme se mohli shodnout na tom, že lepší než špatná politika je žádná politika a nulové vztahy.",až dosud,до сих пор,аж досюда,,3,до сих пор,10,,0
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,58,CS,RU,"V Barguzinském národním parku jsme se zase seznámili s paní Irinou Ivanovnou, která ochraně přírody zasvětila prakticky celý život.",celý život,всю жизнь,celý život,,2,всю жизнь,5,,0
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,59,CS,RU,Artemidin chrám v efesu byl zničen 21. července 356 př.n.l. v důsledku žhářství spáchaného Herostratem.,v důsledku,в результате,в последствии,,4,в последствии,5,,0
cc4c672c-0aa3-4eac-b5c1-2388deca66ef,654c81b765ff19756a8c1f9c,26,female,UK,RU,2024-02-19 06:27:28.016411+00:00,60,CS,RU,"Neexistuje na světě hrdina, jenž by nebyl někomu ukraden, a není země, která by původně nebyla někoho jiného.",na světě,на свете,na světě,,2,на свете,4,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,1,CS,RU,Navzdory tomu o ně mají zákazníci nebývalý zájem.,navzdory tomu,несмотря на,navzdory tomu,вопреки тому,30,несмотря на,7,вопреки тому,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,2,CS,RU,Vagony MetroPlus jsou vždy zařazeny na konec vlaku směrem ke Kapskému Městu.,na konec,в конце,na konec,в конце,17,в конце,7,в конце,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,3,CS,RU,Útulný apartmán v blízkosti Mumlavských vodopádů.,v blízkosti,рядом с,в близости,в близи,13,в близости,9,в близи,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,4,CS,RU,Já jsem byla opět v jiném stavu a skoro celé těhotenství až po porod nejmladší dcerky jsem prožila ve strachu.,až po,вплоть до,až po,после,40,вплоть до,5,после,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,5,CS,RU,"Má právo zničit všechny překážky VE FORMĚ institucí a tradic, jež omezují lidskou svobodu výběru.",ve formě,в виде,в форме,в форме,23,в виде,6,в форме,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,6,CS,RU,To vše za účelem násilného uchopení moci.,za účelem,с целью,за целью,с целью,33,с целью,4,с целью,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,7,CS,RU,"Najednou v jeho nebohé hlavě cvakla nějaká záklopka, načež se jal vyzývavě vtipkovat na účet tělesných a duševních vlastností dívky.",na účet,по поводу,na účet,на счет,14,по поводу,5,на счет,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,8,CS,RU,"Podepsala se roku 1992, ale v platnost vešla v roce 2002.",v platnost,в силу,v platnost,выплата,27,в силу,5,выплата,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,9,CS,RU,"Nejdřív ty nové drželi v karanténě v prvním patře, pak je přepravili do cel nedaleko mé místnosti.",nedaleko,недалеко от,nedaleko,рядом,19,не вдалеке,7,рядом,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,10,CS,RU,"Na útraty vojenského eráru, to se rozumí.",na útraty,за счет,на траты,на потерю,18,на траты,5,на потерю,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,11,CS,RU,"Po skončení práce četla, co za den napsali, á viděla, jak se chmuří, pozorně naslouchaje.",po skončení,по окончании,po skončení,по окончанию,17,по окончании,4,по окончанию,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,12,CS,RU,"Pokud by však nesouhlasili, musejí připustit, že o dětech rozhodují rodiče, ale nikoli podle své libosti, nýbrž jedině a výhradně s ohledem na jejich zájem.",s ohledem na,с учетом,s ohledem na,с взглядом на,29,с оглядкой на,8,с взглядом на,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,13,PL,RU,"Odróżnia nas... tak..., więc jednak",więc jednak,все же,ведь однако,еще раз,16,ведь однако,9,еще раз,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,14,PL,RU,Odkrycie Harvey'a ma obok praktycznego także i filozoficzne znaczenie.,także i,еще и,także i,так же и,14,также и,10,так же и,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,15,PL,RU,"Pozwoliłem. Bo co on, zniewolony czy jak? Pogadaliśmy.",czy jak,что ли,czy jak,так как,24,что как,6,так как,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,16,PL,RU,"Sami własny klasztor niszczą, w dodatku z ochotą.",w dodatku,к тому же,w dodatku,в дополнении,16,в дополнении,5,в дополнении,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,17,PL,RU,To było nieomalże ostatnie nasze zwycięstwo.,nieomalże,едва ли не,nieomalże,,30,едва ли не,7,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,18,PL,RU,Jej NIC PODOBNEGO przydarzyć się nie mogło więc to miłosierdzie nie budziło w niej żadnych osobistych uczuć czy też obaw.,nic podobnego,ничего подобного,нет подобного,ничего подобного,13,ничего подобного,5,ничего подобного,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,19,PL,RU,"Gdybyś nie palił… CO TAM, i tak wystarczy tylko na kartofle i chleb.",co tam,да ладно,co tam,что там,9,что там,4,что там,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,20,PL,RU,"Za to zająć się czasami którąś z dziewcząt ze służby, lecz NIE INACZEJ JAK w poufnym porozumieniu z Marfą Pietrowna.",nie inaczej jak,не иначе как,как по-иному,не иначе как,15,не иначе как,5,не иначе как,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,21,PL,RU,"Ale Baśka moja NIELEDWIE w waćpanny leciech dlatego poczuwam się w tym aby zaś miała czasem jakowąś uciechę grzeczną, a młodemu wiekowi przystojną.",nieledwie,почти что,nieledwie,,10,почти что,9,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,22,PL,RU,"Jeden z praskich mentorów Reynevana usiłował dowodzić odnośnie lotów czarodziejskich, a TO MIANOWICIE, że są one poddane kontroli mentalnej wysmarowanej maścią lotną czarownicy lub czarownika.",to mianowicie,именно что,to mianowicie,,32,то именно,6,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,24,PL,RU,"Ha! orłowe gniazdo, ale nie wiadomo, czy się orzeł w nim znajdzie, jako był Wiśniowiecki, CZY JENO wrona?.",czy jeno,всего-навсего,что один,еще один,20,всего-навсего,6,еще один,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,25,BE,RU,Не раз відаць яны пра гэта гаварылі…,не раз,не раз,не раз,ни раз,33,не раз,6,ни раз,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,26,BE,RU,"І колькі б я не зарабляў, хоць мільён, хоць сто мільёнаў, табе ўсе роўна будзе мала.",ўсе роўна,все равно,ўсе роўна,все равно,15,все равно,4,все равно,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,27,BE,RU,"Старшыня беларускага фонду культуры Уладзімір Гілеп прэзентаваў у Ялце новае арыгінальнае выданне твораў Максіма Багдановіча, толькі што выпушчанае ў свет фондам культуры.",толькі што,только что,толькі што,только что,18,только что,5,только что,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,28,BE,RU,"— У Свярдлоўску сыйшла, — сказаў я першае, што прыйшло ў галаву, і тут жа падумаў: “А, можа, і праўда: у Свярдлоўску сыйшла?..",тут жа,тут же,тут жа,тут же,13,тут же,4,тут же,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,29,BE,RU,Да гэтай пары яны мне любоўна кажуць: “Якое гладкае ў цябе і мускулістае цела…”,да гэтай пары,до сих пор,да гэтай пары,с этой поры,12,до этой поры,4,с этой поры,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,30,BE,RU,"Ступак нешта мармытаў у адказ, што мала разумее сам.",у адказ,в ответ,в отказ,,15,в ответ,5,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,31,BE,RU,"Капітан між тым варухнуў упартым падбародкам, паказваючы кудысьці ўбок.",ўбок,в сторону,ўбок,в бок,21,в сторону,7,в бок,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,32,BE,RU,"Такім чынам, шматлікія версіі сышліся ў непрыемнай знаходцы шэрагу містыфікацый, якія больш за паўстагоддзя нацягвалі НА СЯБЕ маску арыгінальных тэкстаў.",на сябе,на себя,на сябе,на себя,13,на себя,4,на себя,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,33,BE,RU,"Зрэшты, асабліва нікога і не шукалі, адразу населі на гэтых чатырох пуцейцаў,  хоць,  па сутнасці,  ніякіх канкрэтных супраць іх улік і не мелі.",па сутнасці,по существу,по сущности,по сути,15,по существу,7,по сути,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,34,BE,RU,"Хаця, ты ведаеш, мне часам здаецца, што я ўсе жыцце быў мужыком.",ўсе жыцце,всю жизнь,ўсе жыцце,все же,15,всю жизнь,5,все же,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,35,BE,RU,Сікхізм уяўляе сабой рэлігію што паходзіць з індыйскага субкантынента. Яна зявілася ў 15 стагоддзі ў рэгіене пенджаб у выніку ўзнікнення ў індуізме розных сектанцкіх груп.,у выніку,в результате,у выніку,,25,в результате,7,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,36,BE,RU,"Ведаеш, Наташанька, я самая шчаслівая жанчына на свеце, калі ў мяне есць такі муж.",на свеце,на свете,на мире,на свете,12,на свете,4,на свете,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,37,BG,RU,Според слухове граничните ни земи с Баязид били размирни и той не смеел да изтегли оттам най-добрата си войска.,според слухове,по слухам,според слухове,на слуху,26,по слухам,5,на слуху,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,38,BG,RU,По такъв начин този проблем с военните превози е решен.,по такъв начин,таким образом,по такому способу,,21,таким образом,4,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,39,BG,RU,Във всеки случай сега съм сам и изоставен.,във всеки случай,во всяком случае,във всеки случай,во всяком случае,13,во всяком случае,4,во всяком случае,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,40,BG,RU,И между другото въпросният „един час време отдавна беше минал.,между другото,между прочим,между другим,между тем,14,между прочим,4,между тем,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,41,BG,RU,"Всичко това спомогна най-вече и за този неочакван случай, благодарение на който сега се променя, може да се каже, цялата ни съдба.",може да се каже,можно сказать,може да се каже,пожет показаться,20,можно сказать,6,пожет показаться,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,43,BG,RU,Както е известно светът не е останал без добри хора.,както е известно,как известно,как это известно,как известно,23,как известно,6,как известно,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,45,BG,RU,"С една дума, всички бяха затънали в работа до гуша…",с една дума,одним словом,с одной мыслью,,20,одним словом,6,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,46,BG,RU,"Дето се вика, останаха с пръст и устата!",дето се вика,что называется,его зовут,,20,что называется,5,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,47,BG,RU,"Момичето бързешком извади парите и ги хвърли в найлоновия плик, но съдейки по всичко, сумата бе смехотворна.",съдейки по всичко,судя по всему,съдейки по всичко,суде по всему,18,судя по всему,5,суде по всему,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,48,BG,RU,"Пишете, за Бога, пишете, ще чакам!",за бога,ради Бога,за бога,,15,ради Бога,4,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,49,UK,RU,"Хіба що «варену» (цей давній напій українців називали ще варенухою, варьохою).",хіба що,разве что,хіба що,,16,разве что,5,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,50,UK,RU,"У результаті два види риб вимерли, а два інших виявилися під загрозою зникнення, в тому числі - горбатий головень.",в тому числі,в том числе,в тому числі,в том числе,12,в том числе,4,в том числе,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,51,UK,RU,"Будьте певні, що як тільки ви дістанетесь марини, все буде достатньо очевидним. Ви зустрінете інших човнових попутників і вони поділяться з вами своєю інформацією.",як тільки,как только,як тільки,как только,12,как только,5,как только,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,52,UK,RU,"Виросте й стане ледацюгою, сутяжником, а то й бандюгою.",а то й,а то и,а то й,а то и,23,а то и,3,а то и,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,53,UK,RU,"Після того як опір групи Бухаріна було зламано, перегляду цього рішення ніщо не перешкоджало.",після того як,после того как,после того кто,после того как,9,после того как,5,после того как,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,54,UK,RU,"Хоча, чим більше часу проходить, тим очевидніше те, що багато хто добре розумів ще в наповнені космічною романтикою шістдесяті.",чим більше,чем больше,чего больше,чем больше,11,чем больше,6,чем больше,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,55,UK,RU,"Тигр, як всебічно розвинутий атлет, може дертися вгору (хоча і не дуже вміло).",хоча і,хотя и,хоча і,хотя и ,17,хотя и,4,хотя и,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,56,UK,RU,"Дімка прокинувся від того, що хтось його шарпав і кричав.",від того що,оттого что,от того почему,,14,оттого что,7,,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,57,UK,RU,"Але ж і справді як добре!, - сказав він зненацька, ніби осяяний новою ідеєю.",але ж,да ведь,але ж,или же,27,да ведь,5,или же,0
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,58,UK,RU,"Злочин визнається вчиненим на території України, якщо його виконавець або хоча б один із співучасників діяв на території України.",хоча б,хотя бы,хочет бы,хотя бы,17,хотя бы,4,хотя бы,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,59,UK,RU,"Цікаво послухати, а тим більше дати і свою «безцінну» пораду СЗР.",тим більше,тем более,тим більше,тем более,9,тем более,3,тем более,1
4221ab49-0e4e-4f1e-a58a-aa41309aaee9,5eda5865c489ae645c7d297e,34,female,RU,RU,2024-02-19 08:48:39.771689+00:00,60,UK,RU,"Однак, цю проблему дуже важко вирішити, і пройде багато років, перш ніж ми станемо свідками будівництва придатних термоядерних реакторів.",перш ніж,прежде чем,прежде нежели,в первую очередь,29,прежде чем,4,в первую очередь,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,1,BG,RU,Според слухове граничните ни земи с Баязид били размирни и той не смеел да изтегли оттам най-добрата си войска.,според слухове,по слухам,согласно слухам,по слухам,44,согласно слухам,10,по слухам,1
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,2,BG,RU,По такъв начин този проблем с военните превози е решен.,по такъв начин,таким образом,по такому способу,таким образом,26,таким образом,4,таким образом,1
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,3,BG,RU,Във всеки случай сега съм сам и изоставен.,във всеки случай,во всяком случае,во всякий случай,на всякий случай,20,во всяком случае,6,на всякий случай,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,4,BG,RU,И между другото въпросният „един час време отдавна беше минал.,между другото,между прочим,между другим,между тем,15,между прочим,4,между тем,1
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,5,BG,RU,"Всичко това спомогна най-вече и за този неочакван случай, благодарение на който сега се променя, може да се каже, цялата ни съдба.",може да се каже,можно сказать,может себе сказать,может показаться,25,можно сказать,5,может показаться,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,6,BG,RU,"В същност тя не „заставаше, а някак витаеше наоколо му като една сянка, която неочаквано беше добила едно ново измерение, плътността.",в същност,в сущности,в същност,фактически,31,в сущности,4,фактически,1
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,7,BG,RU,Както е известно светът не е останал без добри хора.,както е известно,как известно,как это известно,как известно,20,как известно,6,как известно,1
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,9,BG,RU,"С една дума, всички бяха затънали в работа до гуша…",с една дума,одним словом,с одной мыслью,,42,с одной мыслью,16,,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,10,BG,RU,"Дето се вика, останаха с пръст и устата!",дето се вика,что называется,дето се вика,,36,что называется,7,,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,11,BG,RU,"Момичето бързешком извади парите и ги хвърли в найлоновия плик, но съдейки по всичко, сумата бе смехотворна.",съдейки по всичко,судя по всему,съдейки по всичко,съедать,27,судя по всему,12,съедать,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,12,BG,RU,"Пишете, за Бога, пишете, ще чакам!",за бога,ради Бога,за бога,за бога,10,ради Бога,9,за бога,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,13,CS,RU,Konec konců tam skutečně byl a ne jednou.,ne jednou,не раз,ne jednou,не,27,не одну,4,не,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,14,CS,RU,Který konkrétně? To je přece úplně jedno.,úplně jedno,все равно,úplně jedno,,33,вполне одно,4,,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,15,CS,RU,"Tam, kde jsem před okamžikem stál, zasvištělo ostří ostroplochého meče.",před okamžikem,только что,před okamžikem,,42,перед мгновением,12,,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,16,CS,RU,"V tom okamžiku jsem pocítil, jak praská naše podlaha.",v tom okamžiku,тут же,в том мгновении,в том,11,в том мгновении,4,в том,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,17,CS,RU,"Až dosud jsme se mohli shodnout na tom, že lepší než špatná politika je žádná politika a nulové vztahy.",až dosud,до сих пор,až dosud,,69,до сих пор,8,,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,18,CS,RU,Byla by uslyšela V ODPOVĚĎ jen další strofu písně.,v odpověď,в ответ,v odpověď,,39,в ответ,6,,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,19,CS,RU,Lans ukázal na stranu.,na stranu,в сторону,на страну,на страну,13,на страну,9,на страну,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,20,CS,RU,Velké západní nadnárodní firmy a korporace na sebe vzaly politickou roli.,na sebe,на себя,na sebe,на себе,14,на себя,7,на себе,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,21,CS,RU,V jádru byl stejný jako ona.,v jádru,по существу,в ядре,в центре,15,по существу,10,в центре,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,22,CS,RU,"V Barguzinském národním parku jsme se zase seznámili s paní Irinou Ivanovnou, která ochraně přírody zasvětila prakticky celý život.",celý život,всю жизнь,celý život,живот,53,целый живот,9,живот,0
4b8b47a1-b319-4afd-add1-f7307d92df33,659fe5535182b45a1a396065,46,male,RU,RU,2024-02-19 10:08:15.246465+00:00,23,CS,RU,Artemidin chrám v efesu byl zničen 21. července 356 př.n.l. v důsledku žhářství spáchaného Herostratem.,v důsledku,в результате,в последствии,,57,в последствии,6,,0
