source_text_to_be_translated,language,correct_percentage_mcq,correct_percentage_free,average_time_free,average_time_mcq,was_literal,was_fixed,pwld_literal,pwld_fixed,RU,model_gpt_small_avg_surprisal_phrase_ru,model_gpt_small_avg_surprisal_literal,model_gpt_small_avg_surprisal_phrase_l2,model_bert_small_avg_surprisal_phrase_ru,model_bert_small_avg_surprisal_literal,model_bert_small_avg_surprisal_phrase_l2,model_gpt_large_avg_surprisal_phrase_ru,model_gpt_large_avg_surprisal_literal,model_gpt_large_avg_surprisal_phrase_l2,model_bert_large_avg_surprisal_phrase_ru,model_bert_large_avg_surprisal_literal,model_bert_large_avg_surprisal_phrase_l2
едва ли не,BG,80.0,56.00000000000001,1.730666666666667,0.6586666666666667,2.998463698695285,3.326836378945852,0.2263157894736842,0.1023391812865497,едва ли не,3.429910659790039,5.028995513916016,4.70849068959554,13.080626169840494,9.330508867899576,13.870938618977865,3.223315874735514,5.090414683024089,4.021371205647786,0.577545166015625,2.1599623362223306,0.9707034428914388
з боку,BE,51.85185185185185,22.22222222222222,1.2818930041152266,0.5720164609053497,3.2613536857434933,3.2121639657874543,0.0052631578947368,0.1929824561403508,со стороны,1.8893017768859863,10.00885820388794,4.554929256439209,15.362690448760986,15.023600578308105,0.0,1.9563689231872559,8.021473407745361,4.512372016906738,0.0009622573852539062,5.082194805145264,0.2264842987060547
з нагоды,BE,92.5925925925926,11.11111111111111,1.8387799564270153,0.6492374727668845,3.2378692553223702,3.42463070315192,0.1654135338345864,0.1282894736842105,по поводу,2.6245808601379395,9.942456722259521,10.098582029342651,15.674395561218262,15.109323501586914,0.0,2.7616281509399414,10.659675121307373,7.037410736083984,0.653172492980957,8.192479133605957,1.1173334121704102
з огляду на,UK,46.875,0.0,1.90625,0.6584821428571429,3.202780807666367,4.110247723335621,0.1602870813397129,0.5684210526315789,в силу,4.90703821182251,6.488370259602864,6.578729311625163,15.287498474121094,19.930063247680664,0.0,3.782106876373291,6.2653382619222,3.7181482315063477,0.12801742553710938,3.2721328735351562,0.08821741739908855
з приводу,UK,71.875,18.75,1.6802884615384612,0.6009615384615384,3.488032870348865,3.489559378715846,0.0888157894736842,0.2105263157894737,по поводу,2.441206455230713,10.481109142303467,6.684015274047852,15.218635559082031,22.21297836303711,0.0,2.8410019874572754,10.448117733001709,5.153578758239746,0.02230358123779297,7.046241283416748,0.01595306396484375
з улікам,BE,92.5925925925926,25.925925925925924,1.5907407407407406,0.46851851851851856,3.418957311096104,3.355620483674507,0.1052631578947368,0.1015037593984962,с учетом,4.554816722869873,9.641085147857666,21.14392066001892,23.355740547180176,28.361295223236084,31.89231252670288,3.925492763519287,9.346944332122803,19.356993198394775,0.035201072692871094,4.66005277633667,9.371403694152832
з урахуванням,UK,84.375,21.875,1.3765625,0.415625,3.6398033505648986,3.728644163626016,0.2953216374269005,0.4398496240601504,с учетом,2.7794084548950195,7.427565574645996,9.135410785675049,14.292686939239502,14.879887580871582,0.0,2.6141905784606934,7.674400806427002,4.788367748260498,0.01704883575439453,10.817786693572998,0.024744033813476562
за бога,BG,91.8918918918919,0.0,3.1981981981981984,1.5900900900900898,3.4504833995996966,3.059781908270828,0.0307017543859649,0.1480263157894736,ради Бога,5.070872783660889,9.045276165008545,9.908186912536621,13.935958862304688,12.959219455718994,16.461363792419434,4.250832557678223,8.748335838317871,9.95721960067749,0.13837242126464844,11.3687424659729,10.349416255950928
за його думкою,UK,85.71428571428571,9.523809523809524,1.3650793650793651,0.6216931216931216,3.1087339542697587,3.514505516215615,0.1497975708502024,0.2145748987854251,по его мнению,1.8537658055623372,7.236822128295898,6.580711364746094,20.17950503031413,17.949047088623047,15.527374744415283,2.1036532719930015,7.526785214742024,5.415031750996907,0.5847803751627604,6.917623202006022,0.06108792622884115
за кошт,BE,96.29629629629629,18.51851851851852,2.6574074074074074,1.162037037037037,2.801072542323232,2.9434385639724283,0.2236842105263157,0.2736842105263157,за счет,3.258474826812744,8.434888362884521,7.87691068649292,16.716432571411133,16.95015525817871,18.44146966934204,3.321284294128418,7.945523262023926,6.195377349853516,0.3227863311767578,9.053454399108887,1.5971136093139648
за рахунок,UK,68.75,12.5,1.470703125,0.53515625,3.0716575269296285,3.260520090824484,0.1947368421052632,0.4842105263157894,за счет,4.8125104904174805,9.453965187072754,5.586755275726318,16.430782794952393,16.41310739517212,0.0,2.8085975646972656,8.705137729644775,3.903911590576172,0.20996761322021484,10.436493873596191,0.12717819213867188
за сметка на,BG,85.71428571428571,23.809523809523807,1.687370600414079,0.40786749482401663,3.353302738994153,3.5365186835874014,0.2006578947368421,0.5736842105263157,за счет,2.544126510620117,9.379520416259766,4.903558095296224,14.327556133270264,20.34775400161743,16.1755797068278,2.0721755027770996,12.214045524597168,3.8496357599894204,0.2971830368041992,5.246289253234863,6.203980127970378
за чутками,UK,90.47619047619048,9.523809523809524,1.685300207039337,0.4741200828157349,3.419019042594832,3.625857472978303,0.1578947368421052,0.25,по слухам,3.7168288230895996,12.130517959594727,12.584134578704834,0.0,0.0,0.0,3.6573691368103027,10.493113994598389,9.357353210449219,0.32236385345458984,7.368374824523926,1.2576627731323242
именно че,BG,80.0,44.0,1.2446153846153847,0.42923076923076925,3.7159314571019673,3.3740574650725845,0.1466165413533834,0.0855263157894736,именно что,8.043850421905518,8.762579441070557,6.343510150909424,19.942091464996338,0.0,0.0,7.494876861572266,8.210904598236084,5.505059719085693,3.8369922637939453,10.000000476837158,9.100436687469482
как ли пък не,BG,92.0,24.0,2.782222222222222,1.52,3.601835402647727,3.2017413024522923,0.2744360902255639,0.1842105263157895,как бы не так,3.646670341491699,11.184273878733316,11.700732588768005,15.381157159805298,15.246645291646322,17.296135425567627,3.879784107208252,11.058358510335287,11.178613066673279,0.2705526351928711,9.741383075714111,9.609902262687683
както е известно,BG,64.86486486486487,48.64864864864865,2.127027027027027,1.035135135135135,2.997744603790865,3.128884647711374,0.1417004048582996,0.231578947368421,как известно,6.566460609436035,6.5325272878011065,6.274516900380452,11.098037958145142,9.813171863555908,0.0,7.037874460220337,6.919428984324138,6.908210436503093,0.43988943099975586,3.6571547190348306,9.840474446614584
камо ли,BG,44.0,0.0,2.2,0.956923076923077,3.1794280333578406,3.237869449019404,0.2999999999999999,0.2293233082706767,не то что,4.152608235677083,10.047821044921875,10.511852264404297,9.146312395731607,8.081591129302979,0.0,4.03822135925293,10.178857803344727,10.427074432373047,0.11198361714680989,9.448081493377686,7.3255908489227295
колкото повече,BG,86.36363636363636,0.0,2.104895104895105,0.9090909090909091,2.8679090623299284,2.935087319118316,0.2048872180451127,0.506578947368421,чем больше,0.49135780334472656,6.638195991516113,9.255667686462402,15.291611671447754,21.66980791091919,25.05298900604248,0.5146913528442383,6.651042461395264,9.706293106079102,1.7089176177978516,11.14677619934082,9.21689510345459
ледзьве не,BE,90.625,0.0,1.4671875,0.56875,3.811102957535885,3.26184054553239,0.6421052631578947,0.2076023391812865,едва ли не,3.5056115786234536,7.104642868041992,10.810400009155273,16.212639490763348,14.920077800750732,23.461934089660645,3.499556064605713,7.246425151824951,7.8671650886535645,0.29657745361328125,7.67460823059082,0.24639511108398438
ли е,BG,96.0,8.0,2.8742857142857146,1.342857142857143,2.91684980824294,3.641408797223991,0.3082706766917293,0.268421052631579,что ли,4.390241622924805,8.234881401062012,11.723864555358887,17.737828254699707,14.292656898498535,0.0,3.6161255836486816,7.919277667999268,13.23059368133545,0.23836088180541992,7.425602197647095,9.79142689704895
мiж iншым,BE,78.94736842105263,26.31578947368421,1.5323886639676116,0.3603238866396762,3.268563245469418,3.172723864121885,0.2302631578947367,0.2033492822966507,между прочим,2.740046501159668,8.929139137268066,9.172350406646729,0.0,0.0,0.0,2.205118179321289,7.218090057373047,7.257974624633789,0.016759872436523438,6.457373142242432,0.6251697540283203
макар и,BG,72.72727272727273,0.0,0.9594155844155844,0.4285714285714286,3.551171985927998,3.3574971696646174,0.2748538011695906,0.175438596491228,хотя и,6.022340297698975,6.310596942901611,8.557912349700928,20.69950008392334,21.31405782699585,20.428988933563232,5.678837299346924,7.075230598449707,8.484711647033691,0.14413833618164062,0.16308975219726562,8.26150894165039
мало не,UK,68.42105263157895,0.0,1.5290858725761773,0.670360110803324,3.394017526576899,2.7328342902800062,0.0570175438596491,0.2105263157894736,почти что,5.085863828659058,8.25098705291748,6.945898532867432,9.828510284423828,9.720799684524536,8.413102626800537,5.21693754196167,8.462664127349854,7.357843399047852,3.337024688720703,7.407677173614502,2.562103271484375
между другото,BG,89.1891891891892,8.108108108108109,2.3864864864864863,0.9783783783783785,3.48665332239046,3.411687685530538,0.1148325358851674,0.1483253588516746,между прочим,3.2973833084106445,6.927919864654541,14.823281288146973,21.765774726867676,19.16573739051819,22.82631206512451,3.594799041748047,4.859315872192383,15.6324782371521,1.3715009689331055,11.774696350097656,11.149192810058594
може да се каже,BG,72.97297297297297,5.405405405405405,1.4717444717444719,0.613022113022113,2.948975972601196,3.4907927976730284,0.1644736842105263,0.1842105263157895,можно сказать,3.407985210418701,7.873842557271321,3.663257598876953,21.31915855407715,18.626819292704266,0.0,3.1312732696533203,6.776950200398763,3.0958423614501953,0.4103412628173828,5.9743655522664385,4.459051847457886
можна сказати,UK,95.23809523809523,52.38095238095239,2.1011904761904763,1.1369047619047619,3.175368044702057,3.2683986992307053,0.1947368421052631,0.0837320574162679,можно сказать,3.4534506797790527,9.085111141204834,9.377273559570312,20.242213249206543,19.560080528259277,28.53206992149353,3.346804141998291,9.54063606262207,9.695573329925537,0.7717971801757812,14.300834655761719,1.23329496383667
можна сказаць,BE,100.0,47.368421052631575,2.5065789473684212,1.1776315789473684,3.305339556035872,3.0409739789743115,0.1447368421052631,0.0358851674641148,можно сказать,2.342203140258789,0.0,10.496125221252441,17.24953317642212,0.0,31.33679461479187,2.542300224304199,0.0,9.469027042388916,2.252202033996582,0.0,1.2667551040649414
мяркуючы па ўсім,BE,89.47368421052632,26.31578947368421,2.354066985645933,1.1052631578947367,3.056408003372579,3.608929689408465,0.2188365650969528,0.4019138755980862,судя по всему,2.862569491068522,7.399484952290853,15.638571898142496,18.264848391215008,26.702027956644695,0.0,1.8583580652872722,7.057496388753255,14.144638856252035,0.3377838134765625,2.572140693664551,3.2736282348632812
між іншим,UK,80.95238095238095,4.761904761904762,2.6878306878306883,1.2116402116402116,3.0882199768567755,3.505612782101156,0.2026315789473683,0.1842105263157894,между прочим,4.500781774520874,9.01372504234314,8.18033742904663,17.407505989074707,16.24506711959839,28.2814462184906,3.5023279190063477,10.074055194854736,7.49062442779541,1.4213247299194336,10.27554702758789,2.591944694519043
на света,BG,78.94736842105263,47.368421052631575,2.654970760233918,1.0292397660818713,3.285186077868196,3.261393984919425,0.2105263157894736,0.0526315789473684,на свете,3.628114700317383,7.896488189697266,5.375121831893921,11.649297952651978,10.294981956481934,16.919231414794922,3.369612216949463,7.774418354034424,6.862603187561035,0.09966850280761719,9.3694486618042,9.60564136505127
на свеце,BE,100.0,76.92307692307693,1.4890109890109893,0.5961538461538461,3.46814714380696,3.427482313359228,0.2456140350877192,0.1090225563909774,на свете,1.2049884796142578,5.773050308227539,6.876486778259277,18.818785190582275,17.11208486557007,20.268650770187378,1.5159873962402344,6.269740581512451,3.2175188064575195,0.2354116439819336,9.513724327087402,0.41905784606933594
на світі,UK,96.42857142857143,67.85714285714286,1.3197278911564627,0.4064625850340137,3.107282238804179,3.343846923123555,0.25,0.131578947368421,на свете,0.8162164688110352,9.075666427612305,4.933167934417725,20.696857929229736,17.340984344482422,29.220717430114746,0.6065282821655273,8.215505123138428,3.366417407989502,0.17628955841064453,8.192182064056396,0.7699556350708008
на себе,UK,71.42857142857143,42.857142857142854,1.8474025974025978,0.8474025974025975,3.768425210054299,2.956963016789381,0.0482456140350877,0.0701754385964912,на себя,0.3649473190307617,3.8070640563964844,3.8520240783691406,14.68480634689331,12.169000625610352,8.625261306762695,0.2949657440185547,3.257498264312744,3.9564456939697266,0.053813934326171875,3.5034403800964355,0.10668659210205078
на себе си,BG,47.368421052631575,21.052631578947366,2.190988835725678,0.8552631578947368,3.5523556175532764,3.523846055233256,0.2149122807017544,0.2280701754385964,на себя,3.167142868041992,6.212643146514893,4.22236172358195,22.070597648620605,20.031940460205078,13.514989217122396,0.2949657440185547,3.257498264312744,5.371660868326823,1.475733757019043,5.534367561340332,7.184413909912109
на сябе,BE,76.92307692307693,57.692307692307686,1.0538461538461539,0.38846153846153847,3.274246407535408,2.8261231055271274,0.1228070175438596,0.1052631578947368,на себя,1.9064459800720215,5.057983875274658,4.634650230407715,14.14884328842163,11.746217250823975,0.0,2.0536255836486816,4.682934284210205,2.686371326446533,0.025297164916992188,3.716912269592285,0.0091705322265625
на яго думку,BE,84.21052631578947,31.57894736842105,2.0219298245614037,0.8245614035087719,3.1690865826127568,3.0541390254578284,0.1889952153110047,0.2469635627530364,по его мнению,3.3441104888916016,6.319059054056804,9.41210651397705,17.759426752726238,13.808308601379395,16.637670199076336,3.0799614588419595,6.467887242635091,9.516648928324381,2.9336700439453125,8.4862912495931,3.1024341583251953
най-малкото,BG,40.909090909090914,0.0,1.508658008658009,0.5194805194805194,3.037918212748308,2.9877103309128525,0.2163742690058479,0.4999999999999999,хотя бы,3.006664752960205,16.94966983795166,9.8792142868042,0.0,0.0,53.18594837188721,2.279817581176758,20.473154067993164,8.501142501831055,0.005263328552246094,18.421987533569336,18.21774196624756
не веднъж,BG,55.00000000000001,0.0,1.4525,0.49749999999999994,3.605974445198048,3.5981260945219016,0.2134502923976608,0.3368421052631579,не раз,5.849467754364014,7.611486196517944,7.5834431648254395,10.398240089416504,10.254106998443604,26.464627265930176,5.109335899353027,6.938629150390625,11.056490659713745,3.460146427154541,9.57032585144043,12.717678546905518
не раз,BE,92.5925925925926,51.85185185185185,2.8306878306878303,1.3597883597883598,2.6815681721822138,2.86893388678603,0.2017543859649122,0.1421052631578947,не раз,3.4005751609802246,4.896567344665527,3.4005751609802246,11.777267932891846,12.399059295654297,11.977238178253174,3.771174669265747,5.325818061828613,3.771174192428589,6.906247138977051,8.643370151519775,8.268662452697754
не раз,BE,92.5925925925926,51.85185185185185,2.8306878306878303,1.3597883597883598,2.894752002948028,2.5907533664717994,0.2602339181286549,0.0263157894736842,не раз,3.4005751609802246,4.896567344665527,3.4005751609802246,11.777267932891846,12.399059295654297,11.977238178253174,3.771174669265747,5.325818061828613,3.771174192428589,6.906247138977051,8.643370151519775,8.268662452697754
не раз,UK,92.85714285714286,53.57142857142857,1.2928571428571427,0.4142857142857143,2.6815681721822138,2.86893388678603,0.2017543859649122,0.1421052631578947,не раз,3.4005751609802246,4.896567344665527,3.4005751609802246,12.910758018493652,12.335464477539062,12.361258506774902,3.771174192428589,5.325817584991455,3.771174192428589,3.8366146087646484,6.839646816253662,5.018884658813477
не раз,UK,92.85714285714286,53.57142857142857,1.2928571428571427,0.4142857142857143,2.894752002948028,2.5907533664717994,0.2602339181286549,0.0263157894736842,не раз,3.4005751609802246,4.896567344665527,3.4005751609802246,12.910758018493652,12.335464477539062,12.361258506774902,3.771174192428589,5.325817584991455,3.771174192428589,3.8366146087646484,6.839646816253662,5.018884658813477
не те що,UK,78.94736842105263,31.57894736842105,1.568421052631579,0.880701754385965,3.00555927381642,3.156852597004633,0.056390977443609,0.0789473684210526,не то что,2.956506093343099,4.351456006368001,5.144766489664714,15.801165262858072,8.874622821807861,9.258831342061361,2.874573071797689,4.141631444295247,4.423136393229167,0.01670519510904948,2.956681251525879,0.3981475830078125
не тое што,BE,93.75,43.75,1.1704545454545454,0.47301136363636365,3.103152265031995,3.2985935226055383,0.1776315789473684,0.2330827067669172,не то что,3.8411165873209634,6.97748343149821,5.087339401245117,12.264167785644531,10.973606745402018,0.0,3.9226996103922525,7.471669514973958,3.3461602528889975,0.10258801778157552,8.99928077061971,1.1176217397054036
не інакше як,UK,73.68421052631578,42.10526315789473,2.2526315789473683,1.2736842105263158,3.31342068297067,3.3500514963003094,0.195906432748538,0.1289473684210526,не иначе как,4.135729153951009,5.671877861022949,9.452216943105062,0.0,0.0,0.0,3.72467835744222,6.915471076965332,7.801690419514974,0.040102640787760414,4.841610908508301,4.452060381571452
недалека ад,BE,92.5925925925926,55.55555555555556,1.7839506172839505,0.8302469135802469,3.447254487181824,3.575263206413794,0.1746411483253588,0.0973684210526315,недалеко от,4.12737512588501,7.38889741897583,11.196025848388672,14.707768440246582,13.377823114395142,20.106089115142822,3.543660879135132,6.986174583435059,8.67239761352539,0.779442310333252,6.665825366973877,1.539353370666504
недалече от,BG,80.95238095238095,57.14285714285714,2.433862433862434,1.1058201058201058,3.195130041933035,3.238617557113801,0.2421052631578947,0.1342105263157894,недалеко от,3.716890811920166,3.7008838653564453,7.044637680053711,10.13015365600586,10.625360171000162,19.44555425643921,3.262112617492676,3.301959991455078,6.3388872146606445,1.453141212463379,2.8739004135131836,2.643448829650879
неподалік від,UK,81.25,31.25,1.5865384615384612,0.5745192307692307,3.116658990913888,3.669197584273193,0.1531100478468899,0.2394736842105263,недалеко от,3.390371322631836,6.704339265823364,9.066905975341797,13.05411958694458,12.16457223892212,35.698768615722656,4.312371253967285,7.938441276550293,6.586274147033691,0.2806844711303711,7.011314392089844,0.006367683410644531
нищо подобно,BG,92.0,68.0,2.1366666666666667,0.8366666666666666,3.028652772137519,2.823442044675337,0.1194331983805668,0.1701754385964912,ничего подобного,4.929415702819824,10.955481052398682,9.506556987762451,19.329712390899658,20.02930212020874,23.06465244293213,5.719141483306885,10.037335872650146,10.017394542694092,1.8067474365234375,9.290083885192871,13.9193434715271
ну гаразд,UK,73.68421052631578,0.0,1.5730994152046782,0.6491228070175439,3.4679542231135447,3.708433950777212,0.0847953216374269,0.2781954887218045,да ладно,8.028341293334961,10.040824890136719,12.164155960083008,16.814375162124634,18.93695569038391,25.63655424118042,7.661840438842773,9.270330905914307,11.04360580444336,6.721225738525391,15.025814056396484,9.561049938201904
нягледзячы на,BE,59.25925925925925,22.22222222222222,2.1666666666666665,0.9365079365079364,3.58027360043717,3.6625256072008057,0.2033492822966507,0.2473684210526315,несмотря на,2.7356152534484863,4.264645099639893,11.725865364074707,16.553210735321045,18.720505714416504,30.073665142059326,2.8622913360595703,3.845492124557495,5.547184467315674,0.08251762390136719,1.6126642227172852,0.03359508514404297
няйначай як,BE,75.0,12.5,2.8046875,1.33203125,3.119934120602692,3.315947467125186,0.195906432748538,0.0947368421052631,не иначе как,4.137473265329997,12.458537817001343,16.27291178703308,11.237195014953613,17.18658971786499,23.711931228637695,4.438247839609782,12.579615354537964,12.433889389038086,0.3714822133382161,9.651679515838623,4.077032089233398
нічога падобнага,BE,96.875,56.25,2.6919642857142856,1.3392857142857142,3.61316597887532,3.0442359050222088,0.4444444444444444,0.075438596491228,ничего подобного,3.427079677581787,6.497155666351318,13.703966617584229,10.232370376586914,11.52991533279419,36.044923543930054,3.005263328552246,6.583409309387207,10.709844589233398,0.26162242889404297,9.51202917098999,0.24078083038330078
нічого подібного,UK,100.0,73.68421052631578,2.4342105263157894,1.4342105263157894,3.089887033123396,2.8176836419724456,0.1710526315789473,0.0999999999999999,ничего подобного,5.452572584152222,9.579462766647339,14.834404945373535,8.248372077941895,16.70425319671631,0.0,5.8974289894104,9.048771858215332,13.232373237609863,0.5715398788452148,4.194257736206055,0.49474620819091797
одним словом,UK,90.47619047619048,52.38095238095239,2.232142857142857,1.2797619047619047,3.491706343832533,3.2713689514479314,0.1698564593301435,0.0813397129186602,одним словом,5.817691326141357,6.276498794555664,5.817691326141357,19.307042121887207,19.284348964691162,19.01858615875244,4.4694154262542725,5.826135158538818,4.4694154262542725,0.7135677337646484,7.0118184089660645,0.8604297637939453
освен да,BG,86.95652173913044,0.0,2.7294685990338166,1.333333333333333,2.969124134235429,3.112550713633841,0.2857142857142857,0.1644736842105262,разве что,7.264531135559082,8.274641513824463,13.514206409454346,17.613445043563843,19.35695171356201,28.806584358215332,6.188483238220215,8.659000396728516,14.178305387496948,1.9548516273498535,11.333471059799194,17.4931960105896
от страна на,BG,66.66666666666666,0.0,3.4857142857142858,2.295238095238095,2.855588438932688,3.4042874817504285,0.0210526315789473,0.5614035087719298,со стороны,3.8411483764648438,6.514951388041179,8.288944880167643,18.995280265808105,14.610605239868164,9.3034880956014,3.7770848274230957,6.476800600687663,8.345086415608725,0.04074668884277344,7.302561124165853,9.607775688171387
от това че,BG,86.36363636363636,0.0,2.306818181818182,0.9015151515151516,3.1541232848032776,2.984316056124259,0.131578947368421,0.1907894736842105,оттого что,3.2176918983459473,9.066715002059937,3.2867024739583335,19.053630352020264,9.814453840255737,16.886874198913574,3.128669261932373,8.786360740661621,3.961712042490641,0.7574958801269531,11.751460075378418,5.099683443705241
още и,BG,100.0,28.000000000000004,2.582222222222222,1.0577777777777777,2.8047087926673475,3.3468212950168,0.1804511278195488,0.3486842105263157,еще и,4.678412437438965,6.301733016967773,5.645321607589722,8.569388151168823,7.61810827255249,0.0,4.375373840332031,7.140608787536621,6.376960277557373,0.6139640808105469,8.351799488067627,7.955004453659058
още начаса,BG,50.0,0.0,1.4736842105263157,0.5526315789473685,3.065132888689411,3.335265586266714,0.2690058479532163,0.8,тут же,5.126628875732422,6.766833941141765,14.938721179962158,17.81206178665161,14.462587356567383,0.0,5.125698089599609,7.223173141479492,13.694657325744629,0.0842428207397461,5.184446652730306,13.142219066619873
още повече,BG,81.81818181818183,0.0,2.0,0.916083916083916,2.898317853164555,3.40091911852845,0.1674641148325358,0.3859649122807017,тем более,2.5752429962158203,7.0315141677856445,10.48921537399292,14.154446601867676,21.8328595161438,0.0,3.0489368438720703,6.6435747146606445,9.645592451095581,0.8118696212768555,11.51047134399414,11.916999578475952
още щом,BG,73.91304347826086,0.0,2.657608695652174,1.5,2.9516837314047564,3.146628399589678,0.2796052631578947,0.2763157894736842,как только,1.9011025428771973,10.479248046875,13.752362251281738,13.658811092376709,12.902347564697266,0.0,1.3187689781188965,9.85222053527832,17.25441575050354,0.032375335693359375,15.034823417663574,13.994904518127441
па заканчэнні,BE,77.77777777777779,29.629629629629626,2.1925925925925926,1.025925925925926,2.7932868700853644,3.3282567435109724,0.2136222910216718,0.1674641148325358,по окончании,4.093258380889893,3.140340805053711,15.76246976852417,15.944918632507324,15.956417083740234,38.20520830154419,4.496014595031738,3.5928874015808105,15.157777309417725,1.6020288467407227,3.4836034774780273,7.133065223693848
па сутнасці,BE,76.92307692307693,3.8461538461538463,1.2391304347826089,0.4665551839464882,3.2629887709160754,2.998194246265342,0.1289473684210526,0.2210526315789474,по существу,4.201470375061035,6.121033191680908,13.020514011383057,23.41752862930298,22.805581092834473,33.12738871574402,3.7754812240600586,6.036765098571777,9.237488269805908,2.33367919921875,9.302356719970703,0.30527210235595703
па чутках,BE,85.0,20.0,2.1653846153846152,0.826923076923077,4.222969511325444,3.0958238558060627,0.206766917293233,0.2006578947368421,по слухам,2.5404906272888184,7.174710750579834,10.134446144104004,0.0,0.0,0.0,1.8279147148132324,5.664998531341553,9.466094017028809,0.08437442779541016,0.2528839111328125,3.4912939071655273
перш ніж,UK,95.23809523809523,9.523809523809524,1.7293233082706765,0.5588972431077694,3.4312159068023806,3.216207275623284,0.2521929824561403,0.219298245614035,прежде чем,0.6358084678649902,4.252564907073975,8.168514251708984,15.497765064239502,15.838167190551758,24.6195170879364,0.23363971710205078,4.455371856689453,6.165472030639648,0.0005893707275390625,4.0336689949035645,0.2454509735107422
перш чым,BE,100.0,27.77777777777778,1.761904761904762,0.7063492063492063,3.25212348634806,3.1512114422098216,0.2982456140350877,0.2105263157894736,прежде чем,0.7672252655029297,3.828765869140625,7.37566351890564,15.724812507629395,15.90607500076294,18.281129360198975,0.2687044143676758,3.9165706634521484,5.514667987823486,0.0012226104736328125,4.081963062286377,0.5921363830566406
по повод на,BG,90.47619047619048,52.38095238095239,2.4814814814814814,1.1164021164021163,3.360939010978326,3.0504032392868585,0.1513157894736842,0.1151315789473684,по поводу,4.540644407272339,6.589163780212402,8.390995025634766,0.0,0.0,0.0,5.009456157684326,7.147334814071655,8.021738370259603,0.45586395263671875,7.319098472595215,7.5706197420756025
по силата на,BG,76.19047619047619,4.761904761904762,2.560846560846561,1.2380952380952381,3.241681835459061,3.015028854087828,0.394736842105263,0.5684210526315789,в силу,4.615721702575684,7.232726097106934,6.535147666931152,14.395809173583984,13.764477729797363,13.913558959960938,4.864772319793701,7.33845329284668,7.505874156951904,0.05426216125488281,5.220782279968262,8.148838678995768
по сутi,UK,100.0,0.0,1.7857142857142858,0.9571428571428571,3.019880894636761,3.007967238246968,0.1644736842105263,0.2263157894736842,по существу,4.633207321166992,7.5135817527771,12.216154098510742,19.065078258514404,30.447492599487305,28.655611515045166,4.809878826141357,7.107690334320068,11.883399963378906,3.4263381958007812,8.792298793792725,10.033110618591309
по същество,BG,94.73684210526315,73.68421052631578,1.0228070175438597,0.25789473684210523,2.670184007606656,2.979262872164164,0.1263157894736842,0.0973684210526315,по существу,5.144339084625244,11.228779792785645,7.1079230308532715,13.881968975067139,20.876576900482178,0.0,4.292389392852783,10.94835376739502,7.605228900909424,1.5368070602416992,3.84562349319458,11.350553274154663
по такъв начин,BG,86.48648648648648,8.108108108108109,2.5108108108108107,1.181081081081081,3.1089483783811285,3.0100047496461744,0.2035087719298245,0.1644736842105262,таким образом,3.7975993156433105,5.074863910675049,10.196881930033365,20.50320863723755,18.389124075571697,22.78980604807536,3.154759407043457,5.786481539408366,11.92782481511434,0.07566547393798828,2.5493475596110025,13.668025652567545
побач з,BE,77.77777777777779,11.11111111111111,2.4983164983164983,1.0269360269360268,3.4470931315309987,3.581146985031881,0.2105263157894736,0.1973684210526315,рядом с,3.0465006828308105,7.87527060508728,6.261031150817871,13.986459255218506,10.659073829650879,0.0,2.65010929107666,7.967062473297119,4.488481044769287,0.02293872833251953,7.320754051208496,0.022296905517578125
поруч з,UK,87.5,18.75,1.721153846153846,0.6538461538461539,3.473111580977348,3.655941550182882,0.2105263157894736,0.206140350877193,рядом с,2.1968507766723633,7.205286741256714,8.227626323699951,9.435292482376099,7.690202236175537,0.0,2.19033145904541,6.622835159301758,6.538398265838623,0.004548072814941406,6.896761417388916,2.7778825759887695
почти като,BG,36.0,20.0,1.3716666666666668,0.43333333333333335,3.108079040102395,2.960958141249134,0.2138157894736842,0.2302631578947368,почти что,4.223807334899902,6.095840930938721,7.978494644165039,11.43894624710083,10.638354301452637,12.089756965637207,3.9979000091552734,6.16635274887085,7.2211384773254395,1.7382726669311523,5.700203895568848,7.683833122253418
преди да,BG,90.9090909090909,9.090909090909092,1.6976284584980237,0.5059288537549407,3.439494234572823,2.947869775703412,0.0488721804511278,0.1812865497076023,прежде чем,0.7340493202209473,11.669881820678711,3.324007987976074,14.941483497619629,12.579217433929443,0.0,0.2417774200439453,11.876299858093262,3.667569160461426,0.000659942626953125,10.395770072937012,7.896345138549805
після закінчення,UK,43.75,3.125,1.4520833333333334,0.5916666666666667,3.048824763873846,3.7450244454058494,0.1424148606811145,0.3110047846889952,по окончании,5.116197109222412,5.035116195678711,7.840986728668213,0.0,0.0,0.0,6.101101398468018,6.055860996246338,6.39345645904541,0.8188691139221191,1.441481590270996,0.010134696960449219
після того як,UK,90.47619047619048,71.42857142857143,1.3877551020408163,0.653061224489796,3.3317462827807565,2.975875580797096,0.1923076923076923,0.1275303643724696,после того как,1.0011962254842122,3.8998696009318032,7.910462856292725,18.14937114715576,14.263284842173258,17.32849343617757,1.2648630142211914,4.083740870157878,6.59839407602946,1.1842695871988933,5.3735659917195635,2.0060240427652993
